,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gm21188,0.000132579843821947,1.5069514567945,0.655,0.326,1
mt-Nd2,0.000136798210429763,-0.459207131027062,0.983,0.978,1
Lbh,0.000152597067899636,1.59585862970021,0.471,0.13,1
Nfkbia,0.000153641896219563,-0.632582008059848,0.933,0.978,1
Fcgr1,0.000162087367071903,1.16819324835296,0.832,0.565,1
F8a,0.00018476787399543,-2.8772346618598,0.017,0.174,1
Hspa8,0.000208498335848517,-0.392185849197661,1,1,1
Ciita,0.000233161939293234,1.55251315628613,0.597,0.326,1
mt-Atp6,0.000254573285110806,-0.280177405886675,1,1,1
Calm1,0.000261886498933831,0.472572736298605,0.992,1,1
Serpina3g,0.00026439101478446,3.8526302799254,0.277,0.022,1
Cox6b2,0.000267965489517005,-2.56819208187465,0.076,0.283,1
Wfdc17,0.000278979159146099,1.06750786192724,0.798,0.565,1
Ccr1,0.000293188181944367,-1.16582159708896,0.185,0.478,1
Sqstm1,0.000323183356043973,-0.701623671108869,0.941,1,1
Anxa3,0.000324789807652969,-1.03207827806873,0.538,0.739,1
Samhd1,0.000347845277590462,1.48124241083783,0.689,0.522,1
Cd38,0.000348689380406284,3.98146868762244,0.235,0,1
Cxcl2,0.000360221487049923,-0.928253647279001,0.916,0.935,1
Pfkfb3,0.000362211045125547,-1.06060627781407,0.286,0.565,1
Psma4,0.000382673052805744,0.641136936854523,0.916,0.783,1
Fcer1g,0.000409229757548709,0.421682695703067,1,1,1
Nampt,0.000410592936727958,1.08764431782389,0.773,0.63,1
H2-Q6,0.000413042403920207,1.19151224640877,0.748,0.522,1
Uvrag,0.000425576676490643,0.901651261213342,0.899,0.783,1
Tnfaip3,0.000488787866917501,-0.641419292652649,0.773,0.891,1
Zfp764,0.000499832144847175,-2.92508669849632,0.008,0.13,1
Mast2,0.00050799606477891,-0.897729199056803,0.479,0.739,1
Rnf213,0.000554252174984147,1.53474248470632,0.622,0.348,1
Gbp7,0.000561846107085955,2.32304446987391,0.429,0.152,1
Lyn,0.000566907244057839,0.584676387532933,0.983,0.891,1
Mtmr10,0.000569831627933845,-0.993730214733222,0.319,0.63,1
Rdh10,0.000592427252872564,-2.77481026530881,0.017,0.152,1
Dgkg,0.000592427252872564,-3.1343701873074,0.017,0.152,1
Rcan1,0.000602071429231668,-0.656373041985764,0.336,0.63,1
Sp140,0.00060416915676488,1.62426828632064,0.58,0.37,1
Gbp2b,0.000617250671832482,4.14454276587477,0.218,0,1
Gbp5,0.000630236507715982,3.40432515344431,0.252,0.022,1
Oasl2,0.000652545474410091,2.31447779955197,0.353,0.087,1
Iigp1,0.000655401678817743,4.21040227260745,0.252,0.022,1
Krcc1,0.000668887554556175,0.974736478229049,0.689,0.457,1
Batf3,0.000672137672626038,1.10685725842708,0.605,0.326,1
Klrk1,0.000681486440135164,3.95785235394393,0.252,0.022,1
mt-Co2,0.00069300107296167,-0.247405442728081,1,1,1
Dyrk2,0.000726599140446383,-1.39819998225224,0.378,0.609,1
Htra1,0.000739971584598576,-1.48382764914058,0.025,0.174,1
Snx2,0.000757858252923322,0.83771283574992,0.79,0.609,1
Creb1,0.000792039806378114,-0.553186150930028,0.471,0.783,1
Ptprs,0.00080178888090843,-1.37733703121499,0.277,0.522,1
Ppfibp1,0.000817127942649594,-1.47005141608576,0.336,0.565,1
H2-M3,0.000837024541071922,0.879088098248557,0.739,0.565,1
Cd9,0.000845998193269485,-0.57432101091205,0.748,0.957,1
Bak1,0.000857986519134026,1.39865067691321,0.521,0.239,1
Synj1,0.000883757627797722,0.802843588267314,0.824,0.717,1
Naaa,0.000900927789992394,1.16320532240269,0.815,0.587,1
Pip4p1,0.000917124577922766,1.35742434717301,0.487,0.196,1
Gbp3,0.00096524035086806,1.754501080178,0.437,0.174,1
H2-T22,0.000971444584367663,1.11120494468511,0.697,0.457,1
Smim7,0.000997662556100601,-0.816234552739831,0.462,0.696,1
Skil,0.00100233346894653,-0.669429837635483,0.832,1,1
Lacc1,0.00100811262272036,0.943023316458287,0.739,0.457,1
Glipr1,0.00101583112578583,-0.658997668169939,0.815,0.913,1
St6galnac6,0.00102396711452163,-1.29984667207628,0.193,0.435,1
Paf1,0.00102405972280985,-1.00317507858744,0.471,0.696,1
Neu1,0.00104867152735026,1.55752012366547,0.412,0.13,1
Plec,0.00106076628679511,-1.34322404283438,0.471,0.674,1
Dtx3l,0.00111287668168798,2.21730687174975,0.328,0.087,1
Pmepa1,0.00117754750794546,-0.86914148009576,0.487,0.804,1
Btbd10,0.00117942421433357,-1.15687561400205,0.252,0.5,1
H2-Aa,0.0011965322122031,0.4317842563172,1,1,1
Tpbg,0.0011973523198148,-2.88133057826759,0,0.087,1
Macc1,0.0011973523198148,-3.52307247070902,0,0.087,1
Unc93b1,0.00124196839132482,0.501694178896769,0.966,0.891,1
Stx7,0.00124496719201619,0.830442454829709,0.832,0.587,1
Necap2,0.00126170919465242,0.750533294909555,0.807,0.609,1
Ccdc71l,0.00132778630918654,2.10873707044972,0.294,0.065,1
Cndp2,0.0013476425495464,1.04642254775906,0.756,0.565,1
Med11,0.00135240316342213,1.28029409830581,0.445,0.174,1
Znrf3,0.0014467123115541,-1.30519742616899,0.143,0.37,1
mt-Nd3,0.00145529744159967,-0.470065942191146,0.958,0.978,1
Tapbp,0.00146239820056974,0.821006603278481,0.84,0.761,1
Capza2,0.00148320937408265,0.388263901316299,0.966,1,1
Pcnx3,0.00148436375717032,-1.02625037195701,0.16,0.391,1
Ifi205,0.00148622791473896,2.62282709737576,0.235,0.022,1
Mndal,0.00152638823254734,0.758761773575499,0.815,0.587,1
Phtf2,0.00160352879417439,-0.975241620589318,0.269,0.522,1
Cybb,0.00161872900440796,0.652164597696433,0.983,0.957,1
Scfd1,0.00162290203438463,1.78486091853732,0.387,0.152,1
Irf9,0.00165153062665494,1.5202137875711,0.412,0.152,1
Epb41l2,0.00167487263394195,-0.579544733363247,0.916,0.913,1
Slc15a3,0.00167703096025042,0.822554000256817,0.739,0.478,1
Ssbp2,0.00169266225090463,-1.11487895022003,0.176,0.413,1
Otud7b,0.00173728598745718,-2.11511291915659,0.042,0.196,1
Eif1,0.00174398721758139,-0.314696490622973,1,1,1
Pdpn,0.00176179136694435,-2.7082654578009,0.034,0.174,1
Apmap,0.00176637371644469,1.5163222678892,0.454,0.196,1
H2-DMb1,0.00178485235285424,0.480050609045603,0.958,0.87,1
Nfat5,0.00182184641753635,-0.791053681423886,0.748,0.87,1
Src,0.0018282784097776,-1.59483770055465,0.109,0.304,1
Cenpt,0.00187290936197886,-1.51945148909616,0.126,0.326,1
Patl2,0.0018752197526625,4.29208076694522,0.185,0,1
Zbtb21,0.0018952598097781,-0.997273740371488,0.21,0.435,1
Hpf1,0.00192279870266583,-0.63577309352718,0.739,0.913,1
Timp3,0.00194632133176986,-2.77956336550108,0.008,0.109,1
Osbpl10,0.00194632133176986,-3.03616802087634,0.008,0.109,1
Irf7,0.00194640387703365,1.59756023375347,0.353,0.109,1
Inip,0.00194989363583028,2.02589499567086,0.269,0.043,1
Ptprc,0.00196945335891569,0.62575588538477,0.95,0.891,1
Wwc2,0.00197866727437751,-1.50275286103594,0.193,0.413,1
Dpy30,0.00200773933917787,-0.670819119197316,0.681,0.891,1
Tap2,0.00210571984999108,0.980516069489195,0.706,0.435,1
Aoah,0.00211586439161018,1.49483600236115,0.664,0.457,1
Slc25a30,0.00214291801072538,-1.38290990857195,0.193,0.413,1
Hpcal1,0.00225273864845027,0.984142126869853,0.681,0.413,1
Eid3,0.00231417193915442,-1.76804343260363,0.101,0.283,1
Nlrx1,0.00232845221973111,-2.1804436219318,0.025,0.152,1
Actb,0.0023386690513709,0.39942857902277,1,1,1
Bst2,0.00235447276471142,1.13097117593609,0.79,0.652,1
Xaf1,0.00237202034998651,1.11589855422492,0.403,0.13,1
Marveld1,0.0024295745951048,-1.69281584270621,0.202,0.413,1
B4galt1,0.00245721622818549,-1.1200989647595,0.496,0.717,1
Dctn3,0.00246113499541145,-0.441568843633192,0.765,0.935,1
Hexb,0.00246804389693703,-0.539939302522729,0.95,0.978,1
Abcc1,0.00247154330799092,-1.66772935302086,0.353,0.522,1
Pde4dip,0.00248417684612022,-0.943056556206306,0.412,0.674,1
Tomm5,0.00249735951027694,-0.837431759537762,0.613,0.804,1
Zdhhc18,0.00249917703291823,-1.3637164146456,0.185,0.391,1
Pla2g4c,0.00251139776600772,-2.41831626742222,0.017,0.13,1
Klrb1b,0.00254386558039109,2.66347891102907,0.218,0.022,1
Sept11,0.00268736379598493,-1.12066134878371,0.529,0.739,1
Stk17b,0.00273535052092982,0.875360021166113,0.832,0.674,1
Aopep,0.00275316261410428,-1.22616792845623,0.58,0.696,1
Spopl,0.0028871440119049,-1.33166368072269,0.151,0.348,1
Phka2,0.00294094459375554,1.32029405882484,0.479,0.239,1
Ptpn6,0.00295287042323422,0.60406797147629,0.874,0.717,1
Epsti1,0.00297593922232137,0.563603554984507,0.916,0.761,1
Pop5,0.00299839727817124,-0.7089034406259,0.521,0.696,1
Cd44,0.00302330145638517,-0.459337254400887,0.975,0.978,1
Zdhhc6,0.00307394341186964,1.60549228575527,0.336,0.109,1
Rnf180,0.00308464463065089,-1.16449720563485,0.462,0.652,1
Nicn1,0.00309161636479401,-2.03980313777461,0.076,0.239,1
Gm4951,0.00313658270837694,3.47070680670494,0.21,0.022,1
Cwc27,0.0031706910639369,1.174774634084,0.437,0.196,1
Tln1,0.00321194501520164,0.532292941082071,0.916,0.87,1
Cfb,0.00322269000621436,2.58465416852116,0.168,0,1
Xlr,0.0032591869917359,-1.36133505565645,0.126,0.326,1
Irgm1,0.0032640054061702,1.70607074732206,0.336,0.109,1
Lamc1,0.00326870324298744,-1.54050192394642,0.185,0.391,1
Epc1,0.00331076301467541,-1.06552636558163,0.504,0.696,1
Slc25a12,0.00333175490866724,1.10557056038912,0.387,0.13,1
C130026I21Rik,0.00336406097326619,1.43928901770981,0.412,0.174,1
Tmem135,0.00337727933980811,-0.503056296640952,0.412,0.696,1
Tmbim1,0.00337782162973423,-0.997749741369406,0.437,0.652,1
Rps12,0.00338072955863967,-0.252868972627896,0.992,1,1
Ifi209,0.00339469789149354,1.06813378926035,0.42,0.174,1
Themis2,0.00340935063308172,1.53138559911886,0.387,0.152,1
Cox4i1,0.00342040042730725,-0.268240610248675,0.975,1,1
mt-Nd5,0.00346611041489148,-0.388394203609176,0.891,0.935,1
Snw1,0.00346807680751405,0.974616896577701,0.664,0.478,1
1810013L24Rik,0.00348568374789528,-0.988694284360743,0.303,0.543,1
Cyba,0.00354232412101765,0.332098054982146,0.992,1,1
Pabpc4,0.00356514174906377,-1.2725523895071,0.202,0.413,1
Slc35c2,0.00358127131086202,1.44079449622706,0.361,0.13,1
H2-DMa,0.0035825559123029,0.453573660540303,0.958,0.957,1
Pirb,0.00358329331805379,0.699079298434558,0.84,0.674,1
Selenom,0.00359260880825124,-0.687587794510969,0.328,0.565,1
Uqcr11,0.00359653160552878,-0.476054105316019,0.908,0.957,1
Plac8,0.00365112356637795,5.22528014665822,0.202,0.022,1
Spaca6,0.0036569254280658,-1.52100065290306,0.084,0.261,1
March1,0.00368274197190919,1.32959642566498,0.395,0.152,1
Snrpg,0.00371011259700589,-0.392260158435402,0.95,1,1
Dnph1,0.00373432309419263,-1.16058768364482,0.269,0.478,1
Rtp4,0.00375830338180291,2.17265995585339,0.303,0.087,1
Trim30a,0.00377624169447206,0.800023621810873,0.681,0.457,1
Cd2ap,0.00378080122464925,0.779507185014868,0.697,0.478,1
Peak1,0.00380407896431418,-0.485142114603876,0.647,0.87,1
Tceal8,0.00384069872319414,-1.2059788043231,0.176,0.391,1
Hdac9,0.00388558897903096,0.921895319802467,0.672,0.457,1
Wars,0.00390074978586206,1.40639295339739,0.294,0.087,1
Zfyve16,0.00394762643573397,1.62673645945304,0.244,0.043,1
Rbfox2,0.00395026835784245,-2.31548386709847,0.042,0.174,1
Dnase1l3,0.00403675999504364,0.918066771226348,0.412,0.152,1
Psmb10,0.00416146039638891,1.12680291947381,0.782,0.674,1
Slc2a3,0.00418941682132432,-2.01589218456023,0.092,0.261,1
Rnf13,0.00421070981218065,-0.579796829731112,0.605,0.804,1
4933434E20Rik,0.0042255646023526,1.23636976315169,0.454,0.196,1
Spire1,0.00423158933455322,-0.81394952531458,0.252,0.478,1
Ube2q1,0.00425415790022236,1.1161869034619,0.521,0.283,1
Eif1b,0.00427043283710581,-0.726785228860038,0.731,0.87,1
Srrm1,0.00427318772632966,0.620207087148641,0.824,0.696,1
Clec4b1,0.00430472477868859,0.949522810660151,0.697,0.478,1
Evi2a,0.00430816268593812,0.661405542668126,0.815,0.587,1
Phlda1,0.00433208816639614,-0.661772394298453,0.513,0.739,1
Ccser1,0.00437881492232882,-1.67930253319381,0.076,0.239,1
Vwf,0.00439579150220473,1.83407869539444,0.395,0.174,1
Fubp1,0.00440556366630429,-0.682870500871273,0.639,0.783,1
Tapbpl,0.00440660119680404,1.06865453033714,0.395,0.152,1
Parp14,0.00443629732131242,1.10197431811167,0.63,0.435,1
Ccl8,0.00456099717772491,2.41402407216672,0.403,0.174,1
Ppp1r11,0.00456708397005817,-0.53910052826427,0.647,0.826,1
Pla2g12a,0.00457637268276278,-2.07585748956341,0.042,0.174,1
Rgcc,0.00462743944684976,-2.17734480813208,0.21,0.391,1
Xlr4b,0.0046496855791857,-2.18765639728635,0.067,0.217,1
Cstf3,0.00469006484979548,-0.900581461403306,0.479,0.674,1
Polr3c,0.0047043879026345,1.31370593713687,0.395,0.174,1
Mrpl17,0.00474203319429029,1.02503716341491,0.58,0.348,1
Ctsz,0.0047485097321681,0.315522787745366,0.983,1,1
Igtp,0.00476104843352928,1.88054837349262,0.311,0.109,1
Wwp2,0.0047785220802051,1.03279654729947,0.471,0.217,1
Cd33,0.0047785220802051,-0.921059381274136,0.336,0.565,1
Plaur,0.00482161404968372,-0.816415832892361,0.597,0.804,1
Phf11a,0.00490396528827645,1.85244704709985,0.311,0.109,1
Ly86,0.00493694446819622,0.565740217628673,0.941,0.957,1
Adi1,0.00495096634066055,-1.77061954981486,0.067,0.217,1
Map4k3,0.00496148598664479,-1.09267552461489,0.395,0.543,1
Ttk,0.00501254564879753,2.41845476258204,0.193,0.022,1
Thap4,0.0050233939860162,-1.66912988479853,0.05,0.196,1
mt-Cytb,0.00505314490567634,-0.307925511611288,1,1,1
Rreb1,0.00509843750561177,-0.661645172106119,0.504,0.717,1
Nop2,0.0051555223944427,-1.62153134013906,0.092,0.261,1
Gdap1l1,0.00519018679631583,-2.61428977147,0,0.065,1
Cyp2j6,0.00519018679631583,-3.06439917283438,0,0.065,1
Hspg2,0.00519018679631583,-2.78653390220079,0,0.065,1
St5,0.00519018679631583,-3.14564186650928,0,0.065,1
Hcn2,0.00519018679631583,-2.71955269369994,0,0.065,1
Efnb2,0.00519018679631583,-3.16649172455204,0,0.065,1
Tagln,0.00519018679631583,-2.91187245985346,0,0.065,1
C1ql1,0.00519018679631583,-3.04482479465795,0,0.065,1
Ogn,0.00519018679631583,-2.7336284764802,0,0.065,1
Akap6,0.00519018679631583,-3.73130531404208,0,0.065,1
Spag1,0.00519018679631583,-3.07056534612193,0,0.065,1
Iqcg,0.00519018679631583,-3.1055374889174,0,0.065,1
Gabbr1,0.00519018679631583,-2.90442283061857,0,0.065,1
Spryd7,0.00519186445901162,-1.35026579920835,0.252,0.435,1
Ccl5,0.00522419556051846,2.78949316816554,0.353,0.13,1
Ifi211,0.00523619601312718,1.49582066691531,0.445,0.239,1
Phf11d,0.00532671759095531,0.79295473781765,0.479,0.239,1
Rfesd,0.00549253050912319,2.26841387900505,0.151,0,1
Gpr160,0.00560033662737511,1.43703867136793,0.336,0.109,1
Psma5,0.00569036746305851,0.635042280220888,0.891,0.804,1
Gphn,0.00571545336579239,-0.104355181957932,0.983,0.957,1
Sppl2a,0.00582577331830756,0.563745417324479,0.832,0.63,1
Bccip,0.00585431792607537,-1.03254890510107,0.395,0.565,1
Fuca2,0.00592062522500686,0.880631353710046,0.563,0.326,1
Trafd1,0.00613226646877105,0.820650220454861,0.639,0.391,1
Dot1l,0.00633051907597205,-0.67865527290186,0.639,0.761,1
Igfbp4,0.00637479439719841,-0.742229864709104,0.378,0.609,1
Ckb,0.00641040511841748,0.584151724555791,0.882,0.717,1
Gm2a,0.00641444138008109,0.537591410220719,0.798,0.761,1
Gpsm3,0.0064585824531423,0.706003450731958,0.807,0.652,1
Large1,0.006461566700707,-0.926600103177912,0.244,0.457,1
Agpat4,0.00648041339093902,-0.597269065559536,0.697,0.848,1
Dph5,0.00649539245350155,-0.886949095324609,0.21,0.435,1
Ubxn1,0.00652642029407452,0.5428154339735,0.882,0.804,1
Smim11,0.00668892687692665,-0.729144121821581,0.555,0.717,1
Haus6,0.00669616144719558,1.11500084547796,0.403,0.174,1
Stat2,0.00672351243891847,1.9644962453677,0.252,0.065,1
Clic1,0.00681995550689497,0.240047321395179,0.983,1,1
Zfp609,0.0068219515579395,-1.17833330384673,0.218,0.435,1
Stim2,0.00689378342624739,-0.714425728778054,0.563,0.739,1
Ptgfrn,0.00707922042245707,-1.66223798267726,0.059,0.196,1
Slc25a28,0.0070900771716348,-0.83820109097972,0.37,0.565,1
Kmo,0.0071503773308908,2.56356650240918,0.143,0,1
Trim34a,0.0071503773308908,1.91059772571254,0.143,0,1
Tgtp2,0.0071503773308908,2.46302855290635,0.143,0,1
Rsad2,0.0071503773308908,4.470507689818,0.143,0,1
Fbxw5,0.00732340858784233,-1.58889426403675,0.101,0.261,1
Cdc42ep3,0.00736139084607036,1.82224241172742,0.277,0.087,1
Mlf2,0.00739693719536881,0.678971605755794,0.697,0.565,1
Ehd1,0.00745461706589479,-0.778711122294319,0.765,0.826,1
Vamp5,0.0074709405031258,1.49091872690115,0.345,0.152,1
Cr1l,0.00753066659204962,-0.459552482888016,0.58,0.783,1
Fcgr2b,0.0075499042545985,0.981451786302552,0.79,0.652,1
Immp2l,0.00757501384684173,-0.738484972069271,0.496,0.674,1
Gfod1,0.00761599538319203,-0.547278236269197,0.21,0.457,1
Trpm1,0.007703793076297,-1.79454964586178,0.059,0.196,1
Slc1a2,0.00772253423536169,-3.19615331628517,0.017,0.109,1
Serpinb9,0.0077823799558639,2.45938819108405,0.185,0.022,1
Ggh,0.00778280991232406,-0.590859276213316,0.723,0.87,1
Sdf2l1,0.00780674425271178,0.608567529638223,0.773,0.543,1
H2-Q4,0.00788820794663342,0.609021566314938,0.882,0.717,1
Mtrr,0.00806361326879544,-2.89526943319072,0.008,0.087,1
Spint1,0.00807990493389504,1.5723235546671,0.227,0.043,1
Tedc2,0.00811246815009393,-1.7061932409042,0.034,0.152,1
Zc3h12a,0.00811323425930912,-0.620889935246697,0.639,0.804,1
Mitf,0.00816402416615889,-0.912361112480959,0.454,0.652,1
Mgat4b,0.00819072649285366,-0.747780002164748,0.37,0.565,1
Chst12,0.00821110657693342,1.52487335931666,0.185,0.022,1
Dst,0.00830528390939139,-0.722643455445022,0.723,0.87,1
Hnrnpu,0.00832564412093088,0.425737310908872,0.958,0.891,1
Kdm6b,0.00832564412093088,-0.430413847609306,0.924,0.978,1
Hist2h3b,0.00836040882467448,-2.46020125641425,0.008,0.087,1
Abhd14a,0.00836040882467448,-3.02422588592341,0.008,0.087,1
Ccr3,0.00836040882467448,-2.95821277635265,0.008,0.087,1
Epn2,0.00836040882467448,-2.87641858496866,0.008,0.087,1
Hist1h4b,0.00836040882467448,-2.69342966610918,0.008,0.087,1
Gm29394,0.00836040882467448,-2.84195483798208,0.008,0.087,1
Isg15,0.00837072920269304,0.611720348245554,0.37,0.152,1
Nsun5,0.00839841782566344,-1.37104662639195,0.067,0.217,1
Igsf8,0.00843485199499382,-0.780781103337474,0.429,0.63,1
Nmi,0.00848875467387595,0.977391657000056,0.487,0.261,1
Cd274,0.0084980370587729,1.78903968253508,0.445,0.261,1
Alpk2,0.00856936123200365,-1.46173953154296,0.134,0.304,1
Sirt6,0.00861209409392525,-1.97742319635652,0.025,0.13,1
mt-Co3,0.00865064281740515,-0.182164350166803,1,1,1
Cgnl1,0.00873278416048578,-2.50924868446491,0.017,0.109,1
Shq1,0.00873342317367641,-1.70203398783944,0.059,0.196,1
Nemp1,0.00882727983116327,1.61472552581713,0.286,0.087,1
Ubl5,0.00883166705513858,0.360858663201023,0.95,0.935,1
Myo1b,0.00886447546850146,-1.97193974190096,0.092,0.239,1
Dok1,0.00889777678761721,0.905832373995194,0.361,0.13,1
Spi1,0.00892911303809896,0.360166144798039,0.95,0.978,1
Xdh,0.0089433960093049,1.05378057209309,0.412,0.196,1
Map4k1,0.00904004141465407,1.43953912239806,0.303,0.109,1
Oas1a,0.0090438976742724,1.16235667259422,0.378,0.174,1
Tmem230,0.009054834689934,0.41508338224447,0.546,0.261,1
Clec4a1,0.0091547578085632,0.886378669555571,0.714,0.565,1
Nelfa,0.00922929818284675,1.65967165455089,0.21,0.043,1
Sh2d4b,0.00928091085857994,-1.94121696989499,0.017,0.109,1
A530032D15Rik,0.00929298667420556,2.37634238937471,0.134,0,1
Gbp9,0.00929298667420556,2.03385153397522,0.134,0,1
Hira,0.00929298667420556,2.04727432396627,0.134,0,1
Prr3,0.00929298667420556,2.40994982772204,0.134,0,1
Cgref1,0.00931029435295351,-2.17111035165075,0.008,0.087,1
Psmg4,0.00944527311455854,0.580012231653855,0.672,0.413,1
Cyth4,0.00945830620716806,0.551078070995944,0.874,0.804,1
Pgls,0.00946859746919452,-0.61655370621553,0.723,0.826,1
Micos13,0.00956245889217508,-0.539489615815903,0.824,0.87,1
Rab20,0.00968430811403475,-0.412354529570759,0.765,0.935,1
Snta1,0.00971958840856102,-0.868399164643671,0.084,0.239,1
Pomp,0.00975872753524419,0.409023286103652,0.924,0.935,1
Npc1,0.00976712612544708,-0.895915945705797,0.395,0.565,1
Maged1,0.00977506406302444,-1.4414913606057,0.143,0.304,1
Slc6a8,0.00979730245446917,-1.84495419099236,0.05,0.174,1
Kcnn4,0.00981647966332766,-0.56174384871437,0.471,0.674,1
Pgrmc1,0.00983641494206641,-0.817679260151492,0.538,0.652,1
Col14a1,0.00985623962755297,-0.645270959999062,0.462,0.652,1
Casp1,0.00998836414754752,0.892237121381275,0.555,0.37,1
Jdp2,0.0100281269058444,-1.12963112644528,0.58,0.739,1
Prdx1,0.0100321553253835,-0.452148669470216,0.958,1,1
mt-Nd1,0.0100331527950552,-0.294453486186626,1,1,1
Smc5,0.0100555807271216,-0.842766713334931,0.345,0.522,1
Pdcd10,0.0100601079027189,0.6414361182688,0.782,0.609,1
Specc1l,0.0100983065062608,-0.580899058827569,0.731,0.935,1
Pilrb1,0.0101817744499796,1.68011199640683,0.21,0.043,1
Rasal2,0.0101893932117377,-1.48320625955426,0.134,0.304,1
Rtl8b,0.0101928132621592,-2.03228780951155,0.067,0.196,1
Idh3g,0.0103168491535786,-0.411511553622184,0.706,0.848,1
Dcp2,0.0104242946237755,0.735284635866149,0.454,0.196,1
